page_namespace	page_title
0	"Left-Wing"_Communism,_an_Infantile_Disorder
0	"Left-Wing"_Communism:_An_Infantile_Disorder
0	"Left_Wing"_Communism:_An_Infantile_Disorder
0	"Lefty"_Lew_Tendler
0	"Legalize_Love"
0	"Legit"_Leyla_Hirsch
0	"Legs"_Diamond
0	"Legs"_Larry_Smith
0	"Lem"_Sportsinterviews
0	"Len_Kabasinski"
0	"Leningrad"_zonal_art_exhibition_(1964)
0	"Lenny_abrahamson"
0	"Les_Orientales"
0	"Let's_Eat_at_Home!"
0	"Let's_Rock"_(The_Black_Keys_album)
0	"Let's_Rock"_(album)
0	"Let's_go,_Brandon"
0	"Let's_roll"
0	"Let_All_of_Them_Take_Heed"
0	"Let_All_of_Them_Take_Heed":_Mexican_Americans_and_the_Campaign_for_Educational_Equality_in_Texas,_1910-1981
0	"Let_All_of_Them_Take_Heed":_Mexican_Americans_and_the_Campaign_for_Educational_Equality_in_Texas,_1910–1981
0	"Let_My_People_Live!"_International_Forum
0	"Let_My_People_Live!"_World_Forum
0	"Let_it_be"
0	"Liar"_Marty_Wright
0	"Liberty_Safes"
0	"Lights_Out"
0	"Line_in_the_Sand"_Match
0	"Lines_written_a_few_miles_above_Tintern_Abbey"
0	"Lion_Warrior"_Bobby_Sharp
0	"List_of_programmes_broadcast_by_Sky_One_(UK_&_Ireland_TV_Channel)
0	"Litoria"_castanea
0	"Litoria"_jeudii
0	"Litoria"_louisiadensis
0	"Litoria"_multicolor
0	"Litoria"_multicolour
0	"Litoria"_obtusirostris
0	"Litoria"_vagabunda
0	"Little"_Jack_Lawrence
0	"Little"_Jimmy_Dickens
0	"Little"_Jimmy_Scott
0	"Little"_Louie_Vega
0	"Little"_North_Western_Railway
0	"Little_Audrey"
0	"Little_Bill"_Johnston
0	"Little_Billy"_Merchant
0	"Little_Billy"_Rhodes
0	"Little_Eva"_B-24_Liberator
0	"Little_Mel"_Purvis
0	"Little_Mo"_Connolly
0	"Live"_Full_House
0	"Live"_at_the_London_Palladium
0	"Live"_at_the_London_Palladium_(Judy_Garland_and_Liza_Minnelli_album)
0	"Live"_with_Regis_and_Kathy_Lee
0	"Lloviu_cuevavirus"
0	"Lockkeeper's"_House
0	"Lombardy-Venetia"
0	"Lombardy–Venetia"
0	"Lonestar"_Dustin_Rhodes
0	"Long_Harry"
0	"Longhorn"
0	"Look_at_Me"_(new_Capitoline_Wolf)
0	"Looked_Up"_Plus_Four
0	"Looney_Tunes_Super_Stars'_Daffy_Duck:_Frustrated_Fowl
0	"Lord"_George_Sanger
0	"Lost"_Paiute_County
0	"Lost_Highway"_(Hank_Williams_song)
0	"Lot's_Wife"_pillar
0	"Louder_Than_Bombs"
0	"Love,_Peace_&_Nappiness"
0	"Love_&_Theft"
0	"Love_Of_My_Life"
0	"Love_and_Theft"
0	"Love_and_War"
0	"Love_means_never_having_to_say_you're_sorry"
0	"Lovebird"_Allen
0	"Lovin'"_Sam_Theard
0	"Low_Tax"_Looper
0	"Lucian_Blaga"_University_of_Sibiu
0	"Lucifer"_algorithm
0	"Lucky"_Baldwin
0	"Lucky"_Lucan
0	"Lucky"_Luciano
0	"Lucy_and_Ramona_and_Sunset_Sam_(Cruisin')"
0	"Luscious"_Johnny_Valiant
0	"Léon-Clément_Gérard"
0	"Lötzen"_Infantry_Brigade_(Wehrmacht)
0	"Löwenheim_number"
0	"M"_Circle
0	"M"_Device
0	"M"_Electronika_Cup
0	"M"_Is_for_Malice
0	"M"_is_for_Malice
0	"MAMI"_Moscow_State_Technical_University
0	"MATI"_-_Moscow_State_Aviation_Technological_University
0	"MATI"_–_Moscow_State_Aviation_Technological_University
0	"Ma"_Rainey
0	"Mabel_Teng"
0	"Macallan"
0	"Machine_Guarding"
0	"Machine_Gun"_Karl_Anderson
0	"Macho_King"_Randy_Savage
0	"Macho_Man"_Randy_Savage
0	"Mad"_Anthony_Wayne
0	"Mad"_Mike_Banks
0	"Mad"_Mike_Hughes
0	"Mad"_Mike_Whiddett
0	"Mad-Eye"_Moody
0	"Mad_Dog"_(Survivor)
0	"Mad_Dog"_Hershey
0	"Mad_Dog"_Mike_Bell
0	"Mad_Dog"_hershey
0	"Mad_Flows"_Grimm
0	"Mad_Jack"_Churchill
0	"Madden_and_Harris"
0	"Made_in_USA"_label
0	"Magnolia"_Square
0	"Magnolija"_Square
0	"Magnus_Lidström"
0	"Mahindra_Finance"
0	"Major"_John_Buchanan
0	"Major"_John_Buchanan_(pioneer)
0	"Major_General"_Moussa_Arafat_al-Qudwa
0	"Major_Street"
0	"Make_America_Great_Again"
0	"Mako_Shark"_show_car
0	"Mall_plaza"
0	"Mama"_Cass_Elliot
0	"Mammut"_borsoni
0	"Mammy_memorial"
0	"Manaki_Brothers"_Film_Festival
0	"Mandible_Chatter"
0	"Manila_John"_Basilone
0	"Manitoba_Transit_Heritage_Association"
0	"Mannenberg"
0	"Manos"_The_Hands_of_Fate
0	"Marcel_Breuer_&_Associates"
0	"Marcel_Breuer_Associates"
0	"Marco_Johnson"
0	"Marie_Carola_Franciska_Roselyne_Galway"
0	"Marie_Compston_Horseman"
0	"Marine_Workers_Industrial_Union"
0	"Mariscal_Domingo_Nieto"_Cavalry_Regiment
0	"Mark_Marek"
0	"Markman"_hearing
0	"Martha_Gardener"
0	"Martin_Sloan"
0	"Marv_Miller"
0	"Marvel_vs._DC"_cards
0	"Marvelous"_Marvin_Hagler
0	"Mary_Van_Ess"
0	"Maryfrances"
0	"Masatoshi_Imaizumi"
0	"Master"_Henry_Gibson
0	"Master_Harold"...and_the_Boys
0	"Matey"_Malcolm_McDuck
0	"Mathilde_von_Marlow"
0	"Matthew_John_Parker"
0	"Matthijs_van_der_Meulen"
0	"Maverick"_Matt_Bentley
0	"May_19"_Kane
0	"May_you_live_in_interesting_times"
0	"Mayor_of_Newtown"
0	"Me"_Decade
0	"Me"_decade
0	"Me_and_My_Piano"
0	"Mean"_Gene_Mondo
0	"Mean"_Joe_Greene
0	"Mean"_Mark_Callous
0	"Mean"_Mike_Miller
0	"Meccan"_Chapter
0	"Medical"_cannabis
0	"Megophrys"_feii
0	"Mel"_Johnson
0	"Men_at_a_party"_clause
0	"Merciless"_Ray_Mercer
0	"Mesosuchia"
0	"Metal"_Mike_Chlasciak
0	"Metal_Face"_Doom
0	"Metasequoia_occidentalis"
0	"Meteor"_Zavod
0	"Meşher"
0	"Mi_Amigo"_memorial
0	"Miami"_John_Cernuto
0	"Michael"_Offensive
0	"Michael_Boyer_II"
0	"Michin"_Mia_Yim
0	"Microwave_analog_signal_processing"
0	"Mid-Iowa_Narcotics_Task_Force_(MINE)"
0	"Mid-Iowa_narcotics_Task_Force_(MINE)"
0	"Middle_Beach"
0	"Mieminger_Plateau"
0	"Mihai_Eminescu"_National_College
0	"Mild_as_May"
0	"Mill_Girls"
0	"Million_Dollar_Man"_Ted_DiBiase
0	"Milton_Moses_Ginsberg"
0	"Mimia"
0	"Minnesota_Radio_Talking_Book_Network"
0	"Minster_hypothesis"
0	"Mir"_transmission_line
0	"Miranda_Hobbs"
0	"Misfit"
0	"Misioneros_del_Muerte"
0	"Miss_Grief"
0	"Miss_Millie"_Rutherford
0	"Miss_Zhao's_Suicide"
0	"Mission_Accomplished"
0	"Mission_Covid_Suraksha"
0	"Mississippi"_Bill_Harris
0	"Mitchell,_Bonner"
0	"Mixed_motive"_discrimination
0	"Miz_Maze"
0	"Mizzy"_Pacheco
0	"Modern_War_Institute"
0	"Mohammad_Ahmad_Mustafa_al-Dabi"
0	"Mohinder_Kaur"
0	"Moist"_Paula_Henderson
0	"Moke"_Bistany
0	"Mollie_Horseman"
0	"Mom"_jeans
0	"Moment_of_Mass"
0	"Momodou_Ceesay"
0	"Monchi_Balestra"
0	"Money_In_The_Bank"_Ladder_Match
0	"Money_In_The_Bank"_Ladder_match
0	"Money_in_the_Bank"
0	"Monster"
0	"Montréal_Canadiens"
0	"Moody"_Jack_Melendez
0	"Mookie"_Mitchell
0	"Moonlight"_Sonata
0	"More_More_More,"_Said_the_Baby:_Three_Love_Stories
0	"More_popular_than_Jesus"_controversy
0	"Morera_Thatte"_Stone-age_relics_in_Karnataka
0	"Morgan_Saint"
0	"Morning"_(Clare_Fischer_composition)
0	"Morning_in_America"
0	"Morpheus"_(Rebecca_Clarke)
0	"Moscow-Peking"
0	"Mosquito_alarm"
0	"Most_Often_Needed"
0	"Mother"_Bloor
0	"Mother"_Emma_Buchanan
0	"Mother"_Stewart
0	"Mother"_Thompson
0	"Mother_Giovanni"
0	"Mother_Heroine"_Title_(Albania)
0	"Mother_Maybelle"_Carter
0	"Mother_Savage"_by_Guy_de_Maupassant
0	"Mother_Teresa"_Decoration
0	"Motherland"_story_arc
0	"Motor_Transit_Company"
0	"Motorola"_Battalion
0	"Mouse"_Davis
0	"Move_Over"_Law
0	"Mr.450"_Hammett
0	"Mr._450"_Hammett
0	"Mr._America"_Gene_Stanlee
0	"Mr._Hardcore"_Rico_Suave
0	"Mr._Perfect"_Curt_Hennig
0	"Mr._Rowl"
0	"Mr._Technical"_Barry_Horowitz
0	"Mr._Touchdown"_Mark_Angelosetti
0	"Mr._Wonderful"_Paul_Orndorff
0	"Mr_Wonderful"_Paul_Orndorff
0	"Mud_Mountain_Dam"
0	"Muhammad_Ilyas_Attar_Qadri_Razavi_Ziaie
0	"Mummy"_Pettigrew
0	"Munch"_Wilkinson
0	"Munich_Style"_stained_glass
0	"Murderess"_:_The_Winnie_Ruth_Judd_Story_(feature_film:_2007)
0	"Muscle"_Shoals
0	"Muscle"_Sholes
0	"Music_from_the_Hearts_of_the_Masters"
0	"Muslim_patrol"_incidents_in_London
0	"Muslim_patrols"_in_London_(2013-2014)
0	"Must_pass"_bill
0	"Mutual_Wheel"
0	"My_Life,_My_Faith"
0	"My_Musical"_Soundtrack
0	"My_Name_is_Jack"
0	"My_Roots_Are_Showing..."
0	"Mysterious"_Billy_Smith
0	"N"_Is_for_Noose
0	"N"_device
0	"N"_is_for_Noose
0	"N"_word
0	"N20G"
0	"NAU-TV"
0	"NOW"_Chicago_XXXVI
0	"NZ_Women's_Weekly"
0	"Na_Na_(N-Dubz_song)
0	"Na_Na_(Remix)(N-Dubz_song)
0	"Na_Na_Remix_N-Dubz_song
0	"Nadia_Styles"
0	"Nameless"_Cave
0	"Namibian_Electronic_Sports_Association"
0	"Nancy_Wait"
0	"Nasty_Woman"_Movement
0	"Natalie"_Alvarado
0	"Nathan_Bozeman"
0	"National_Democratic_Law_Student_Council"
0	"National_Museum_of_the_Union"
0	"National_Protestant_Electoral_Federation"
0	"National_Velvet"
0	"Native_Woodland_Trust"
0	"Nature_Boy"_Buddy_Roberts
0	"Nature_Boy"_Buddy_Rogers
0	"Nature_Boy"_Ric_Flair
0	"Naval_Security_Forces"
0	"Neagoe_Basarab"_26th_Infantry_Battalion
0	"Neagoe_Basarab"_Batalionul_26_Infanterie
0	"Negation_of_the_Diaspora"_in_Zionism
0	"Neighborhood_Greenway"
0	"Neighbors_(J._Cole_song)
0	"Neptune_Comic_Distributors"
0	"Netball_SA_Premier_League"
0	"Neutron_Jack"
0	"Never_Again"_Association
0	"Never_war"_monument
0	"Nevertheless,_she_persisted"
0	"New"_Viacom
0	"New_Age"_movement
0	"New_Dream"_(band)
0	"New_Melmac"
0	"New_Roosevelt"
0	"New_York_Business_Corporation_Law"
0	"New_York_Electrical_Vehicle_Transportation_Company"
0	"New_Zealand_Women's_Weekly"
0	"Nezha_Conquers_the_Dragon_King
0	"Nick"_Pacheco
0	"Night_Of_The_Day_Of_The_Dawn_Of_The_Son_Of_The_Bride_Of_The_Return_Of_The_Revenge_Of_The_Terror_Of_The_Attack_Of_The_Evil,_Mutant,_Hellbound,_Flesh-Eating,_Crawling,_Alien,_Zombified,_Subhumanoid_Living_Dead_-_Part_5."
0	"Night_Sky_(play)"
0	"Night_of_stars,_and_night_of_love"
0	"Nine_Regrets"
0	"Ninth_Street"_Show
0	"Ninth_Street"_show
0	"Nitty_Scott,_MC"
0	"Nizza_Cavalleria"
0	"Nizza_Cavalleria"_Squadrons_Group
0	"No_Car_Day"
0	"No_Fear"
0	"No_Flashlight":_Songs_of_the_Fulfilled_Night
0	"No_Flashlight"_Songs_of_the_Fulfilled_Night
0	"No_God"_bus
0	"No_More_Tours"_Tour
0	"No_Place_to_Hide"_(Lost_in_Space)
0	"No_Russian"
0	"No_Snow,_No_Show"_For_The_Eskimo
0	"No_Snow,_No_Show"_for_the_Eskimo
0	"No_Way_Out"
0	"No_Way_to_Prevent_This",_Says_Only_Nation_Where_This_Regularly_Happens
0	"No_más,_no_más"_fight
0	"Noah_Sheldon"
0	"Noailles"_burin
0	"Nolly"
0	"Nolly"_Getgood
0	"Non",_ou_A_Vã_Glória_de_Mandar
0	"None_of_the_above"_in_India
0	"None_of_the_above"_voting_option_in_India
0	"Nonpareil"_Dempsey
0	"Noor_Film_Festival"
0	"Noor_Mohammad_Taraki"
0	"Nordy"_Hoffman
0	"Nordy"_Hoffmann
0	"Norick"_Abe
0	"Norman"_Tasmanian_language
0	"North_Shore_Railroad_(California)
0	"Northern_Ireland_World"
0	"Nosey"_Parker
0	"Notice_of_Hearing"
0	"Nunziatella"_Military_School
0	"Nuts"_Cobbold
0	"Nylanderia"_species_near_"pubens"
0	"Nyuk-nyuk-nyuk!"
0	"O"
0	"O"-Jung.Ban.Hap.
0	"O"-Jung.Ban.Hap._(DBSK_album)
0	"O"-Jung.Ban.Hap._(TVXQ_album)
0	"O"_(Flowers_of_Hell_album)
0	"O"_Is_for_Outlaw
0	"O"_is_for_Outlaw
0	"O'Reilly_Media,_Inc."
0	"O-Dog"
0	"Occupy"_protesters
0	"Occupy"_protests
0	"Octy"_Graham
0	"Ode-to-Napoleon"_hexachord
0	"Oey_Bian_Kong
0	"Of_One_Blood"_Summary_by_Pauline_Hopkins
0	"Of_One_Blood"_by_Pauline_Hopkins
0	"Oh_That_Gus!",_Inc.
0	"Oh_Yeah!"_Live
0	"Okeechobee"
0	"Okey"_Geffin
0	"Oklahoma_Jack"_Clark
0	"Old"_Meany_Hall
0	"Old"_Viacom
0	"Old_Bear"_Ellice
0	"Old_Boy"
0	"Old_Man"_Satriale
0	"Old_Man_at_the_Bridge"
0	"Old_Mile"
0	"Olimpiys'kyi"_Sport_Complex_(Kiev)
0	"Olympian_Mountains"
0	"Omaha"_the_Cat_Dancer
0	"Omar_Lizardo"
0	"Omnibus_Corporation_of_America"
0	"On_With_the_Show"_Tour
0	"On_Writing"
0	"On_Your_Side"_(A_Rocket_To_The_Moon_album)
0	"On_Your_Side"_(A_Rocket_to_the_Moon_album)
0	"On_the_Equality_of_the_Sexes"
0	"On_the_Internet,_nobody_knows_you're_a_dog"
0	"One_Mile"
0	"One_Third_of_a_Nation"
0	"One_more_heave"
0	"One_of_Us"_(Ava_Max_song)
0	"One_person,_one_language"_approach
0	"Operation_Commander-in-Chief"
0	"Operation_Hillman"
0	"Operation_Red_Trek"
0	"Order_Lead_Time"
0	"Order_of_Ancient_Maccabeans"
0	"Oriental_Dragons_F.C."
0	"Oriental_Dragons_FC"
0	"Original"_All_Blacks
0	"Osian’s"_Group_of_companies
0	"Others_magazine"
0	"Otto_I"_of_Albania
0	"Otto_Philipp_Braun"
0	"Ought"_from_"is"
0	"Our_Contemporary"_art_exhibition_(Leningrad,1975)
0	"Our_Contemporary"_exhibition_(Leningrad,1975)
0	"Our_Contemporary"_regional_art_exhibition_(Leningrad,1975)
0	"Our_Contemporary"_regional_art_exhibition_(Leningrad,_1975)
0	"Our_Contemporary"_zonal_art_exhibition_(Leningrad,1975)
0	"Our_Contemporary"_zonal_art_exhibition_of_1975_(Leningrad)
0	"Our_Father_God_Celestial"
0	"Ours"_Moldovan_Political_Party
0	"Out_of_Control"_(George_Jones_song)
0	"Out_of_Taiwan"_hypothesis
0	"Outcasts_of_the_City"
0	"Over_the_Edge"
0	"Ovington's_Bank"
0	"Oxford_Bibles"
0	"P!"_Vespa
0	"P"_Is_for_Peril
0	"P"_is_for_Peril
0	"P.A.T.H."_Toronto
0	"PC"_muscle
0	"PC_Chris"_Szygiel
0	"Paac_Ciinak"
0	"Pabebe_Wave"
0	"Pacific_Wharf"
0	"Package_Q"_Strike
0	"Painless"_Parker
0	"Palaeornis"_cliftii
0	"Palestine_Action"
0	"Palm_Springs_á_la_Carte"
0	"Palmer_Line"_Free_Will_Baptists
0	"Pamela_Snow"
0	"Pan-Orthodox"_Congress_of_Constantinople
0	"Pan-Orthodox"_Council_of_Constantinople
0	"Panzer"_Hagen
0	"Panzer_ace"_in_popular_culture
0	"Pap"_Singleton
0	"Papito"_Serguera
0	"Paradise"_(2012)
0	"Parallel_Play"_(memoir_by_Tim_Page)
0	"Paris"
0	"Parkyakarkus"_Einstein
0	"Partisan_Star"_Order
0	"Party_for_Democratic_Progress_for_Kosovo"
0	"Party_of_New_Communists"_(PNC)
0	"Pashupati"_seal
0	"Passengers"_(song)
0	"Pastorale"
0	"Pat"_(album)
0	"Pat_Keely"
0	"Patch_box"
0	"Patricia_T._O'Connor"
0	"Patrick_J._Frawley"
0	"Paul_Mark_Sandler"
0	"Paul_is_Dead"_clues_from_Abbey_Road
0	"Paul_is_Dead"_clues_from_Let_It_Be
0	"Paul_is_Dead"_clues_from_Magical_Mystery_Tour
0	"Paul_is_Dead"_clues_from_Sgt._Pepper's_Lonely_Hearts_Club_Band
0	"Paul_is_Dead"_clues_from_The_White_Album
0	"Peace,_Nonviolence_and_Empowerment"_-_Gandhian_Philosophy_in_the_21st_Century
0	"Peace_be_within_you!"
0	"Peace_for_our_time"
0	"Peace_in_Our_Time"
0	"Peacock"_commission
0	"Peak_8"
0	"Pee_Wee"_Ellis
0	"People's_capitalism"
0	"Pepper"_Potts
0	"Peppermint_King"
0	"Pequeño_Nitro"
0	"Perfect_is_the_enemy_of_good"
0	"Pet,_No._9"
0	"Petit_lac_Manicouagan"
0	"Philly"_Joe_Jones
0	"Philthy_Animal"_Taylor
0	"Physician_Preparing_an_Elixir"
0	"Piano"_Bullard
0	"Piano"_Charles
0	"Piano"_Charley
0	"Piano"_Charlie
0	"Picayune"_Butler
0	"Picciola_Serenata"_in_B_flat_major
0	"Pierre_Sandwidi"
0	"Pietro_Della_Valle"_Italian_School
0	"Pietro_Della_Valle"_School
0	"Pimpernel"_Smith
0	"Pine_Top"_Smith
0	"Pineapple_black_rot"
0	"Pinkie"_George
0	"Pip"_Roberts
0	"Pirata"_Fuente_(stadium)
0	"Pistol"_Jim
0	"Pistol"_Pete_Wilson
0	"Pistol"_Pez_Whatley
0	"Pistol_Pete"_Maravich
0	"Pitchfork_Ben"_Tillman
0	"Piłka_nożna"_magazine_plebiscite
0	"Plan_C"
0	"Plan_Martha"
0	"Plan_c"
0	"Planets"_(Eloy_album)
0	"Playboy"_Buddy_Rose
0	"Playing_the_Whore"
0	"Plugger"_Lockett
0	"Point-a-Minute"_Michigan_Wolverines_football_team
0	"Point-a-Minute"_Michigan_football_team
0	"Point-a-Minute"_Wolverines_football_team
0	"Poisson_Volant"_(privateer)
0	"Poker"_Alice_Ivers
0	"Polack"_Joe_Saltis
0	"Polish"_death_camp_controversy
0	"Polish_Operation"_of_the_NKVD_(1937-1938)
0	"Polish_Operation"_of_the_NKVD_(1937–1938)
0	"Polish_death_camp"_controversy
0	"Poll"_Triplane
0	"Pomeroy_College_Basketball_Ratings"
0	"Ponnu_Mappillai"
0	"Pop"_Stoneman
0	"Pop"_Warner
0	"Popish"_Plot
0	"Popish"_plot
0	"Poppies"_Mary_Oliver
0	"Pops"_Staples
0	"Populate_or_perish"
0	"Porky"_Brockway
0	"Positive"_Christianity
0	"Positively"_Page
0	"Pothole"_Angus_McDuck
0	"Pothole"_McDuck
0	"Potok"_(Flow)
0	"Presidential_Support_Successor_System"
0	"Presidium_of_the_Council_of_Ministers"
0	"Press_clipping_service"
0	"Pretty_Good_for_a_Girl":_Feminist_Physicality_and_Women's_Bodybuilding
0	"Pretty_Wild"_TV_Show
0	"Pride_Goeth_Before_a_Fall"
0	"Primetime"_Elix_Skipper
0	"Primo_Feliciter"
0	"Principal"_Richard_Pound
0	"Private_Label"
0	"Private_Market_Assets"
0	"Pro_knigi"_("About_books")
0	"Producers_Distributing_Corporation"
0	"Project_Hot_Seat"
0	"Project_Worldwide"
0	"Proornis"
0	"Property_is_theft!"
0	"Proposition"_Joe_Stewart
0	"Prosopa"_Greek_Television_Awards
0	"Prostherapis"_dunni
0	"Prostitution"_among_animals
0	"Proto-Thracian"
0	"Prouder,_Stronger,_Better"
0	"Psycho"_Sid_Vicious
0	"Pulkovskiy_Meridian"_type_(Project_1288)_fishing_freezer_trawler_Stende
0	"Punisher"_Dice_Morgan
0	"Puppet"
0	"Puss"/"Oh,_the_Guilt"
0	"Pussy_Cats":_Starring_the_Walkmen
0	"Pussy_Cats"_Starring_The_Walkmen
0	"Pussy_Cats"_Starring_the_Walkmen
0	"Pussyfoot"_Johnson
0	"Put_Our_Heads_Together"
0	"Put_on_Your_Old_Grey_Bonnet"
0	"Pyro"_Pete_Wilson
0	"Pāteke"
0	"Q"_Is_for_Quarry
0	"Q"_is_for_Quarry
0	"Q."_as_a_culinary_term
0	"Qizil_Ulduz"_Medal
0	"Queen_of_the_Sea"_train_disaster
0	"Queenie"_(EastEnders)
0	"Queensland_Music_Festival"
0	"Queensland_state_netball_league"
0	"Queers_Read_This"
0	"Quest_of_the_Gazolba"
0	"Quiero"_Album_(El_Amor)
0	"Quum_memoranda"
0	"R"_Is_for_Ricochet
0	"R"_Pizza_Farm
0	"R"_Zone
0	"R"_is_for_Ricochet
0	"R"_notation
0	"R._C._N._Monahan"
0	"RF_sweep"
0	"Rabbit"_Weller
0	"Raccoon"_John_Smith_(Clergyman)
0	"Rachel"_haircut
0	"Rachel_Eliza_Griffiths"
0	"Rad"_Spencer
0	"Rae_Isthmus"
0	"Rage"_aria
0	"Rags"_Ragland
0	"Rags"_Scheuermann_Field_at_Kirsch-Rooney_Stadium
0	"Rainbow"_plans
0	"Ralph_Vaughn-Williams"
0	"Ram_Sajeevan"
0	"Ramblin"_Ricky_Rhodes
0	"Rampaging"_Roy_Slaven
0	"Randolph_Osborne_Douglas"
0	"Ranjana_Ash"
0	"Ranji"_Wilson
0	"Rave_Fever"
0	"Ravishing"_Rick_Rude
0	"Rawhide_Jimmy"_Douglas
0	"Ray_Bradbury_Science_Museum"
0	"Raymond_Dypski"
0	"Razda"_Cunningham
0	"Read_my_lips:_no_new_taxes"
0	"Ready_to_Suffer"
0	"Reconstructed_Sapiens_Reference_Sequence"
0	"Red"_Grange
0	"Red"_Hamilton
0	"Red"_Morgan
0	"Red"_Moshannon_Creek
0	"Red-Hair"_Shanks
0	"Red-Haired"_Shanks
0	"Red_Haired"_Shanks
0	"Red_Iron"
0	"Red_Legs"_Greaves
0	"Red_Scorpions"_26th_Infantry_Battalion
0	"Red_Terror"_Martyrs'_Memorial_Museum
0	"Refund_anticipation_check"
0	"Register_of_interests"
0	"Regius"_professor
0	"Regulator_of_Community_Interest_Companies"
0	"Rehavam_Amir"
0	"Repent,_Harlequin!"
0	"Repent,_Harlequin!"_Said_the_Ticktockman
0	"Representing_Border"
0	"Republic"_in_Political_Science
0	"Republican_Fort_Whipple_Arizona_Miner"
0	"Requiem"_by_Anna_Akhmatova
0	"Rescue_Coordination_Centre_New_Zealand"
0	"Resolute_Eagle"
0	"Restorative_Practices"
0	"Retirement_Sucks"_Tour
0	"Return_to_normalcy"
0	"Rev_It_Up_(song)"
0	"Reverend"_Bob_Levy
0	"Revolutionary_Mongolia"_tank_brigade
0	"Ricardo_Lattanzi"
0	"Rich_Lesser"
0	"Richard_Cuffari"
0	"Richard_Currey"
0	"Richard_Kauffmann"
0	"Richard_Miller,_PhD"
0	"Richinbar,_Arizona"
0	"Rick"_Ames
0	"Rick"_Dees
0	"Rico_Yamaguchi"
0	"Ridgeriders"_In_Concert
0	"Ridgeriders"_in_Concert
0	"Ring_Spiel"_Tour_'95
0	"Ring_Spiel"_Tour_’95
0	"Ringo"
0	"Ringo"_Alphonso
0	"Riona"_(TV_show)
0	"Rixty_Minutes"
0	"Roach"
0	"Roachoid"
0	"Road_Dogg"_Jesse_James
0	"Robert_A._Muh"
0	"Robert_De_Niro's_Waiting..."
0	"Robert_Devos"
0	"Robert_L._Gordon_III"
0	"Robert_L._Stallman"
0	"Robin_Foster"
0	"Robin_Hood_and_Allan-a-Dale"
0	"Robin_Hood_and_Allan_a_Dale"
0	"Rochester"_Anderson
0	"Rock_It"_(George_Jones_song)
0	"Rocket"_Hall
0	"Rocket"_Ismail
0	"Rocket"_Richard
0	"Rollin'"
0	"Rolls_House"
0	"Roma"_Symphony_(Bizet)
0	"Romeo_bleeding"
0	"Rommel?"_"Gunner_Who?"
0	"Ron"_Paul
0	"Roots"_type_blower
0	"Rosa_Lee_Brooks"
0	"Rose_and_a_Honeycomb"
0	"Rotor_station"
0	"Rotorstation"
0	"Route_66"_(song)
0	"Rowdy"_Roddy_Piper
0	"Rowdy"_Ronda_Rousey
0	"Rowdy_Joe"_Lowe
0	"Royal_Murciana"
0	"Rubie_Saunders"
0	"Rugged"_Ronnie_Garvin
0	"Ruhmkorff"_lamp
0	"Río_Cacín"
0	"S"_Bridge_II
0	"S"_Bridge_II_(Muskingum_County,_Ohio)
0	"S"_Is_for_Silence
0	"S"_Mountain
0	"S"_is_for_Silence
0	"S._Henning_Belfrage"
0	"SA_rugby_magazine"
0	"SKY"_schools
0	"SN_2008fg"
0	"SQL_reserved_keywords"
0	"SS_Go_Ahead"
0	"Saab_Aircraft_Leasing"
0	"Saenz_Codex"
0	"Safa"_Society
0	"Saint_Monday"
